timestamp,ecg_measurement,qrs_detected
4.262000000000000000e+03,3.013920134983127053e+00,0.000000000000000000e+00
4.263000000000000000e+03,2.993532058492688552e+00,0.000000000000000000e+00
4.264000000000000000e+03,2.986501687289088824e+00,0.000000000000000000e+00
4.265000000000000000e+03,2.981580427446569370e+00,0.000000000000000000e+00
4.266000000000000000e+03,2.978065241844769506e+00,0.000000000000000000e+00
4.267000000000000000e+03,3.001265466816648075e+00,0.000000000000000000e+00
4.268000000000000000e+03,3.004077615298087700e+00,0.000000000000000000e+00
4.269000000000000000e+03,2.987204724409448620e+00,0.000000000000000000e+00
4.270000000000000000e+03,2.959786276715410391e+00,0.000000000000000000e+00
4.271000000000000000e+03,2.924634420697412640e+00,0.000000000000000000e+00
4.272000000000000000e+03,2.928149606299212504e+00,0.000000000000000000e+00
4.273000000000000000e+03,2.955568053993250732e+00,0.000000000000000000e+00
4.274000000000000000e+03,2.954161979752531142e+00,0.000000000000000000e+00
4.275000000000000000e+03,2.936586051743532266e+00,0.000000000000000000e+00
4.276000000000000000e+03,2.927446569178852709e+00,0.000000000000000000e+00
4.277000000000000000e+03,2.915494938132733527e+00,0.000000000000000000e+00
4.278000000000000000e+03,2.887373453318335059e+00,0.000000000000000000e+00
4.279000000000000000e+03,2.902137232845894310e+00,0.000000000000000000e+00
4.280000000000000000e+03,2.966113610798650324e+00,0.000000000000000000e+00
4.281000000000000000e+03,2.959083239595050596e+00,0.000000000000000000e+00
4.282000000000000000e+03,2.914791901012373287e+00,0.000000000000000000e+00
4.283000000000000000e+03,2.887373453318335059e+00,0.000000000000000000e+00
4.284000000000000000e+03,2.935179977502812232e+00,0.000000000000000000e+00
4.285000000000000000e+03,3.043447694038245110e+00,0.000000000000000000e+00
4.286000000000000000e+03,3.061726659167604225e+00,0.000000000000000000e+00
4.287000000000000000e+03,3.062429696287964020e+00,0.000000000000000000e+00
4.288000000000000000e+03,3.050478065241844838e+00,0.000000000000000000e+00
4.289000000000000000e+03,3.061726659167604225e+00,0.000000000000000000e+00
4.290000000000000000e+03,3.106721034870641329e+00,0.000000000000000000e+00
4.291000000000000000e+03,3.075787401574803237e+00,0.000000000000000000e+00
4.292000000000000000e+03,3.010404949381327189e+00,0.000000000000000000e+00
4.293000000000000000e+03,2.939398200224971891e+00,0.000000000000000000e+00
4.294000000000000000e+03,2.870500562429696423e+00,0.000000000000000000e+00
4.295000000000000000e+03,2.838160854893138296e+00,0.000000000000000000e+00
4.296000000000000000e+03,2.854330708661417138e+00,0.000000000000000000e+00
4.297000000000000000e+03,2.892997750281214753e+00,0.000000000000000000e+00
4.298000000000000000e+03,2.878937007874015741e+00,0.000000000000000000e+00
4.299000000000000000e+03,2.866282339707536764e+00,0.000000000000000000e+00
4.300000000000000000e+03,2.838863892013498091e+00,0.000000000000000000e+00
4.301000000000000000e+03,2.840269966254218126e+00,0.000000000000000000e+00
4.302000000000000000e+03,2.778402699662542386e+00,0.000000000000000000e+00
4.303000000000000000e+03,2.561867266591676184e+00,0.000000000000000000e+00
4.304000000000000000e+03,2.484533183352080954e+00,0.000000000000000000e+00
4.305000000000000000e+03,2.873312710911136048e+00,0.000000000000000000e+00
4.306000000000000000e+03,3.638217097862767258e+00,0.000000000000000000e+00
4.307000000000000000e+03,4.249156355455568246e+00,0.000000000000000000e+00
4.308000000000000000e+03,4.410854893138357546e+00,0.000000000000000000e+00
4.309000000000000000e+03,4.038245219347581738e+00,0.000000000000000000e+00
4.310000000000000000e+03,3.626265466816648075e+00,0.000000000000000000e+00
4.311000000000000000e+03,3.390044994375703169e+00,1.000000000000000000e+00
4.312000000000000000e+03,3.102502812148481226e+00,0.000000000000000000e+00
4.313000000000000000e+03,2.844488188976377785e+00,0.000000000000000000e+00
4.314000000000000000e+03,2.798790776152980886e+00,0.000000000000000000e+00
4.315000000000000000e+03,2.788245219347581738e+00,0.000000000000000000e+00
4.316000000000000000e+03,2.758717660292463236e+00,0.000000000000000000e+00
4.317000000000000000e+03,2.727080989876265349e+00,0.000000000000000000e+00
4.318000000000000000e+03,2.743250843644544634e+00,0.000000000000000000e+00
4.319000000000000000e+03,2.799493813273340681e+00,0.000000000000000000e+00
4.320000000000000000e+03,2.789651293588301328e+00,0.000000000000000000e+00
4.321000000000000000e+03,2.750984251968504157e+00,0.000000000000000000e+00
4.322000000000000000e+03,2.729190101237345178e+00,0.000000000000000000e+00
4.323000000000000000e+03,2.739735658042744770e+00,0.000000000000000000e+00
4.324000000000000000e+03,2.747469066366704293e+00,0.000000000000000000e+00
4.325000000000000000e+03,2.705286839145106814e+00,0.000000000000000000e+00
4.326000000000000000e+03,2.691929133858267598e+00,0.000000000000000000e+00
4.327000000000000000e+03,2.713723284589426132e+00,0.000000000000000000e+00
4.328000000000000000e+03,2.730596175478065213e+00,0.000000000000000000e+00
4.329000000000000000e+03,2.724268841394825724e+00,0.000000000000000000e+00
4.330000000000000000e+03,2.703880764904386780e+00,0.000000000000000000e+00
4.331000000000000000e+03,2.682789651293588484e+00,0.000000000000000000e+00
4.332000000000000000e+03,2.682789651293588484e+00,0.000000000000000000e+00
4.333000000000000000e+03,2.649043869516310323e+00,0.000000000000000000e+00
4.334000000000000000e+03,2.605455568053993254e+00,0.000000000000000000e+00
4.335000000000000000e+03,2.586473565804274344e+00,0.000000000000000000e+00
4.336000000000000000e+03,2.580146231721034855e+00,0.000000000000000000e+00
4.337000000000000000e+03,2.578740157480314821e+00,0.000000000000000000e+00
4.338000000000000000e+03,2.561164229471315945e+00,0.000000000000000000e+00
4.339000000000000000e+03,2.516169853768278841e+00,0.000000000000000000e+00
4.340000000000000000e+03,2.459926884139482350e+00,0.000000000000000000e+00
4.341000000000000000e+03,2.447975253093363168e+00,0.000000000000000000e+00
4.342000000000000000e+03,2.462739032620922419e+00,0.000000000000000000e+00
4.343000000000000000e+03,2.479611923509561500e+00,0.000000000000000000e+00
4.344000000000000000e+03,2.518278965129358671e+00,0.000000000000000000e+00
4.345000000000000000e+03,2.550618672665916797e+00,0.000000000000000000e+00
4.346000000000000000e+03,2.606158605174353049e+00,0.000000000000000000e+00
4.347000000000000000e+03,2.676462317210348552e+00,0.000000000000000000e+00
4.348000000000000000e+03,2.745359955005624464e+00,0.000000000000000000e+00
4.349000000000000000e+03,2.803008998875140545e+00,0.000000000000000000e+00
4.350000000000000000e+03,2.848706411698537888e+00,0.000000000000000000e+00
4.351000000000000000e+03,2.856439820022496967e+00,0.000000000000000000e+00
4.352000000000000000e+03,2.858548931383577241e+00,0.000000000000000000e+00
4.353000000000000000e+03,2.867688413948256354e+00,0.000000000000000000e+00
4.354000000000000000e+03,2.845191226096738024e+00,0.000000000000000000e+00
4.355000000000000000e+03,2.838863892013498091e+00,0.000000000000000000e+00
4.356000000000000000e+03,2.841676040494938160e+00,0.000000000000000000e+00
4.357000000000000000e+03,2.851518560179977513e+00,0.000000000000000000e+00
4.358000000000000000e+03,2.870500562429696423e+00,0.000000000000000000e+00
4.359000000000000000e+03,2.829021372328458739e+00,0.000000000000000000e+00
4.360000000000000000e+03,2.824100112485939285e+00,0.000000000000000000e+00
4.361000000000000000e+03,2.887373453318335059e+00,0.000000000000000000e+00
4.362000000000000000e+03,2.885967379077615469e+00,0.000000000000000000e+00
4.363000000000000000e+03,2.820584926884139421e+00,0.000000000000000000e+00
4.364000000000000000e+03,2.788245219347581738e+00,0.000000000000000000e+00
4.365000000000000000e+03,2.807930258717660443e+00,0.000000000000000000e+00
4.366000000000000000e+03,2.885967379077615469e+00,0.000000000000000000e+00
4.367000000000000000e+03,2.869797525309336184e+00,0.000000000000000000e+00
4.368000000000000000e+03,2.839566929133858331e+00,0.000000000000000000e+00
4.369000000000000000e+03,2.887373453318335059e+00,0.000000000000000000e+00
4.370000000000000000e+03,2.928852643419572743e+00,0.000000000000000000e+00
4.371000000000000000e+03,2.926743532058492470e+00,0.000000000000000000e+00
4.372000000000000000e+03,2.881046119235095571e+00,0.000000000000000000e+00
4.373000000000000000e+03,2.908464566929133799e+00,0.000000000000000000e+00
4.374000000000000000e+03,2.974550056242969642e+00,0.000000000000000000e+00
4.375000000000000000e+03,2.948537682789651448e+00,0.000000000000000000e+00
4.376000000000000000e+03,2.952052868391450868e+00,0.000000000000000000e+00
4.377000000000000000e+03,2.931664791901012368e+00,0.000000000000000000e+00
4.378000000000000000e+03,2.889482564679414889e+00,0.000000000000000000e+00
4.379000000000000000e+03,2.844488188976377785e+00,0.000000000000000000e+00
4.380000000000000000e+03,2.767154105736782999e+00,0.000000000000000000e+00
4.381000000000000000e+03,2.732705286839145042e+00,0.000000000000000000e+00
4.382000000000000000e+03,2.724268841394825724e+00,0.000000000000000000e+00
4.383000000000000000e+03,2.691226096737907802e+00,0.000000000000000000e+00
4.384000000000000000e+03,2.679274465691788620e+00,0.000000000000000000e+00
4.385000000000000000e+03,2.691929133858267598e+00,0.000000000000000000e+00
4.386000000000000000e+03,2.714426321709786372e+00,0.000000000000000000e+00
4.387000000000000000e+03,2.696850393700787496e+00,0.000000000000000000e+00
4.388000000000000000e+03,2.684195725534308075e+00,0.000000000000000000e+00
4.389000000000000000e+03,2.662401574803149540e+00,0.000000000000000000e+00
4.390000000000000000e+03,2.549212598425196763e+00,0.000000000000000000e+00
4.391000000000000000e+03,2.367125984251968518e+00,0.000000000000000000e+00
4.392000000000000000e+03,2.490860517435320443e+00,0.000000000000000000e+00
4.393000000000000000e+03,3.186164229471315945e+00,0.000000000000000000e+00
4.394000000000000000e+03,3.965832395950506406e+00,0.000000000000000000e+00
4.395000000000000000e+03,4.408042744656917478e+00,0.000000000000000000e+00
4.396000000000000000e+03,4.223847019122609403e+00,0.000000000000000000e+00
4.397000000000000000e+03,3.663526434195725656e+00,0.000000000000000000e+00
4.398000000000000000e+03,3.312007874015748143e+00,0.000000000000000000e+00
4.399000000000000000e+03,3.082114735658042726e+00,1.000000000000000000e+00
4.400000000000000000e+03,2.870500562429696423e+00,0.000000000000000000e+00
4.401000000000000000e+03,2.789651293588301328e+00,0.000000000000000000e+00
4.402000000000000000e+03,2.794572553430821227e+00,0.000000000000000000e+00
4.403000000000000000e+03,2.775590551181102317e+00,0.000000000000000000e+00
4.404000000000000000e+03,2.750281214848143918e+00,0.000000000000000000e+00
4.405000000000000000e+03,2.774184476940382282e+00,0.000000000000000000e+00
4.406000000000000000e+03,2.760826771653543510e+00,0.000000000000000000e+00
4.407000000000000000e+03,2.745359955005624464e+00,0.000000000000000000e+00
4.408000000000000000e+03,2.760123734533183271e+00,0.000000000000000000e+00
4.409000000000000000e+03,2.774184476940382282e+00,0.000000000000000000e+00
4.410000000000000000e+03,2.768560179977503033e+00,0.000000000000000000e+00
4.411000000000000000e+03,2.786839145106861704e+00,0.000000000000000000e+00
4.412000000000000000e+03,2.772778402699662692e+00,0.000000000000000000e+00
4.413000000000000000e+03,2.743250843644544634e+00,0.000000000000000000e+00
4.414000000000000000e+03,2.724268841394825724e+00,0.000000000000000000e+00
4.415000000000000000e+03,2.704583802024747019e+00,0.000000000000000000e+00
4.416000000000000000e+03,2.736923509561304702e+00,0.000000000000000000e+00
4.417000000000000000e+03,2.777699662542182146e+00,0.000000000000000000e+00
4.418000000000000000e+03,2.755905511811023612e+00,0.000000000000000000e+00
4.419000000000000000e+03,2.750281214848143918e+00,0.000000000000000000e+00
4.420000000000000000e+03,2.736220472440944906e+00,0.000000000000000000e+00
4.421000000000000000e+03,2.694038245219347427e+00,0.000000000000000000e+00
4.422000000000000000e+03,2.630061867266591857e+00,0.000000000000000000e+00
4.423000000000000000e+03,2.608970753655793118e+00,0.000000000000000000e+00
4.424000000000000000e+03,2.640607424071991005e+00,0.000000000000000000e+00
4.425000000000000000e+03,2.606861642294713288e+00,0.000000000000000000e+00
4.426000000000000000e+03,2.554836895388076456e+00,0.000000000000000000e+00
4.427000000000000000e+03,2.542182227221597479e+00,0.000000000000000000e+00
4.428000000000000000e+03,2.552024746906636832e+00,0.000000000000000000e+00
4.429000000000000000e+03,2.546400449943757138e+00,0.000000000000000000e+00
4.430000000000000000e+03,2.592800899887514277e+00,0.000000000000000000e+00
4.431000000000000000e+03,2.651856017997750392e+00,0.000000000000000000e+00
4.432000000000000000e+03,2.701068616422947155e+00,0.000000000000000000e+00
4.433000000000000000e+03,2.787542182227221499e+00,0.000000000000000000e+00
4.434000000000000000e+03,2.848003374578177649e+00,0.000000000000000000e+00
4.435000000000000000e+03,2.861361079865016865e+00,0.000000000000000000e+00
4.436000000000000000e+03,2.900731158605174276e+00,0.000000000000000000e+00
4.437000000000000000e+03,2.930258717660292334e+00,0.000000000000000000e+00
4.438000000000000000e+03,2.885967379077615469e+00,0.000000000000000000e+00
4.439000000000000000e+03,2.864173228346456490e+00,0.000000000000000000e+00
4.440000000000000000e+03,2.911979752530933663e+00,0.000000000000000000e+00
4.441000000000000000e+03,2.951349831271091073e+00,0.000000000000000000e+00
4.442000000000000000e+03,2.921822272215973015e+00,0.000000000000000000e+00
4.443000000000000000e+03,2.886670416197975264e+00,0.000000000000000000e+00
4.444000000000000000e+03,2.919010123734533391e+00,0.000000000000000000e+00
4.445000000000000000e+03,2.922525309336332811e+00,0.000000000000000000e+00
4.446000000000000000e+03,2.845894263217097819e+00,0.000000000000000000e+00
4.447000000000000000e+03,2.895106861642294582e+00,0.000000000000000000e+00
4.448000000000000000e+03,2.986501687289088824e+00,0.000000000000000000e+00
4.449000000000000000e+03,2.946428571428571619e+00,0.000000000000000000e+00
4.450000000000000000e+03,2.944319460067491345e+00,0.000000000000000000e+00
4.451000000000000000e+03,3.037823397075365417e+00,0.000000000000000000e+00
4.452000000000000000e+03,3.103205849268841465e+00,0.000000000000000000e+00
4.453000000000000000e+03,3.008998875140607598e+00,0.000000000000000000e+00
4.454000000000000000e+03,2.686304836895387904e+00,0.000000000000000000e+00
4.455000000000000000e+03,2.009983127109111312e+00,0.000000000000000000e+00
4.456000000000000000e+03,1.235236220472440971e+00,0.000000000000000000e+00
4.457000000000000000e+03,7.304555680539932538e-01,0.000000000000000000e+00
4.458000000000000000e+03,7.269403824521935009e-01,0.000000000000000000e+00
4.459000000000000000e+03,1.264763779527559029e+00,0.000000000000000000e+00
4.460000000000000000e+03,1.993813273340832470e+00,0.000000000000000000e+00
4.461000000000000000e+03,2.449381327334083203e+00,1.000000000000000000e+00
4.462000000000000000e+03,2.546400449943757138e+00,0.000000000000000000e+00
4.463000000000000000e+03,2.554836895388076456e+00,0.000000000000000000e+00
4.464000000000000000e+03,2.540073115860517650e+00,0.000000000000000000e+00
4.465000000000000000e+03,2.533745781777277717e+00,0.000000000000000000e+00
4.466000000000000000e+03,2.581552305961754890e+00,0.000000000000000000e+00
4.467000000000000000e+03,2.651856017997750392e+00,0.000000000000000000e+00
4.468000000000000000e+03,2.831130483689539012e+00,0.000000000000000000e+00
4.469000000000000000e+03,2.985095613048368790e+00,0.000000000000000000e+00
4.470000000000000000e+03,3.023059617547806610e+00,0.000000000000000000e+00
4.471000000000000000e+03,3.053993250843644702e+00,0.000000000000000000e+00
4.472000000000000000e+03,3.075787401574803237e+00,0.000000000000000000e+00
4.473000000000000000e+03,3.078599550056242862e+00,0.000000000000000000e+00
4.474000000000000000e+03,3.079302587176603101e+00,0.000000000000000000e+00
4.475000000000000000e+03,3.132733408323959523e+00,0.000000000000000000e+00
4.476000000000000000e+03,3.151012373453318194e+00,0.000000000000000000e+00
4.477000000000000000e+03,3.165776152980877445e+00,0.000000000000000000e+00
4.478000000000000000e+03,3.235376827896513152e+00,0.000000000000000000e+00
4.479000000000000000e+03,3.264904386951631210e+00,0.000000000000000000e+00
4.480000000000000000e+03,3.298650168728908927e+00,0.000000000000000000e+00
4.481000000000000000e+03,3.368953880764904429e+00,0.000000000000000000e+00
4.482000000000000000e+03,3.438554555680540137e+00,0.000000000000000000e+00
4.483000000000000000e+03,3.510264341957255230e+00,0.000000000000000000e+00
4.484000000000000000e+03,3.597440944881889813e+00,0.000000000000000000e+00
4.485000000000000000e+03,3.699381327334083203e+00,0.000000000000000000e+00
4.486000000000000000e+03,3.777418447694038228e+00,0.000000000000000000e+00
4.487000000000000000e+03,3.874437570303712164e+00,0.000000000000000000e+00
4.488000000000000000e+03,3.937710911136107939e+00,0.000000000000000000e+00
4.489000000000000000e+03,3.966535433070866201e+00,0.000000000000000000e+00
4.490000000000000000e+03,3.970753655793025860e+00,0.000000000000000000e+00
4.491000000000000000e+03,3.918728908886389029e+00,0.000000000000000000e+00
4.492000000000000000e+03,3.830146231721034855e+00,0.000000000000000000e+00
4.493000000000000000e+03,3.707114735658042726e+00,0.000000000000000000e+00
4.494000000000000000e+03,3.581974128233970767e+00,0.000000000000000000e+00
4.495000000000000000e+03,3.445584926884139421e+00,0.000000000000000000e+00
4.496000000000000000e+03,3.298650168728908927e+00,0.000000000000000000e+00
4.497000000000000000e+03,3.193194600674915673e+00,0.000000000000000000e+00
4.498000000000000000e+03,3.101799775028121431e+00,0.000000000000000000e+00
4.499000000000000000e+03,3.030089988751405894e+00,0.000000000000000000e+00
4.500000000000000000e+03,2.969628796400449744e+00,0.000000000000000000e+00
4.501000000000000000e+03,2.880343082114735775e+00,0.000000000000000000e+00
4.502000000000000000e+03,2.804415073115860579e+00,0.000000000000000000e+00
4.503000000000000000e+03,2.817069741282339557e+00,0.000000000000000000e+00
4.504000000000000000e+03,2.845191226096738024e+00,0.000000000000000000e+00
4.505000000000000000e+03,2.814960629921259727e+00,0.000000000000000000e+00
4.506000000000000000e+03,2.789651293588301328e+00,0.000000000000000000e+00
4.507000000000000000e+03,2.779105736782902181e+00,0.000000000000000000e+00
4.508000000000000000e+03,2.785433070866141669e+00,0.000000000000000000e+00
4.509000000000000000e+03,2.776996625421822351e+00,0.000000000000000000e+00
4.510000000000000000e+03,2.784026996625421635e+00,0.000000000000000000e+00
4.511000000000000000e+03,2.785433070866141669e+00,0.000000000000000000e+00
4.512000000000000000e+03,2.769263217097862828e+00,0.000000000000000000e+00
4.513000000000000000e+03,2.770669291338582862e+00,0.000000000000000000e+00
4.514000000000000000e+03,2.774184476940382282e+00,0.000000000000000000e+00
4.515000000000000000e+03,2.771372328458942658e+00,0.000000000000000000e+00
4.516000000000000000e+03,2.746062992125984259e+00,0.000000000000000000e+00
4.517000000000000000e+03,2.730596175478065213e+00,0.000000000000000000e+00
4.518000000000000000e+03,2.717238470191225996e+00,0.000000000000000000e+00
4.519000000000000000e+03,2.733408323959505282e+00,0.000000000000000000e+00
4.520000000000000000e+03,2.776996625421822351e+00,0.000000000000000000e+00
4.521000000000000000e+03,2.767154105736782999e+00,0.000000000000000000e+00
4.522000000000000000e+03,2.718644544431946031e+00,0.000000000000000000e+00
4.523000000000000000e+03,2.705286839145106814e+00,0.000000000000000000e+00
4.524000000000000000e+03,2.698256467941507530e+00,0.000000000000000000e+00
4.525000000000000000e+03,2.737626546681664941e+00,0.000000000000000000e+00
4.526000000000000000e+03,2.747469066366704293e+00,0.000000000000000000e+00
4.527000000000000000e+03,2.718644544431946031e+00,0.000000000000000000e+00
4.528000000000000000e+03,2.697553430821147291e+00,0.000000000000000000e+00
4.529000000000000000e+03,2.708098987626546883e+00,0.000000000000000000e+00
4.530000000000000000e+03,2.735517435320585111e+00,0.000000000000000000e+00
4.531000000000000000e+03,2.742547806524184395e+00,0.000000000000000000e+00
4.532000000000000000e+03,2.751687289088863952e+00,0.000000000000000000e+00
4.533000000000000000e+03,2.746766029246344054e+00,0.000000000000000000e+00
4.534000000000000000e+03,2.736220472440944906e+00,0.000000000000000000e+00
4.535000000000000000e+03,2.736220472440944906e+00,0.000000000000000000e+00
4.536000000000000000e+03,2.730596175478065213e+00,0.000000000000000000e+00
4.537000000000000000e+03,2.714426321709786372e+00,0.000000000000000000e+00
4.538000000000000000e+03,2.712317210348706542e+00,0.000000000000000000e+00
4.539000000000000000e+03,2.715832395950506406e+00,0.000000000000000000e+00
4.540000000000000000e+03,2.715832395950506406e+00,0.000000000000000000e+00
4.541000000000000000e+03,2.705989876265466609e+00,0.000000000000000000e+00
4.542000000000000000e+03,2.707395950506186644e+00,0.000000000000000000e+00
4.543000000000000000e+03,2.736220472440944906e+00,0.000000000000000000e+00
4.544000000000000000e+03,2.768560179977503033e+00,0.000000000000000000e+00
4.545000000000000000e+03,2.767154105736782999e+00,0.000000000000000000e+00
4.546000000000000000e+03,2.744656917885264225e+00,0.000000000000000000e+00
4.547000000000000000e+03,2.768560179977503033e+00,0.000000000000000000e+00
4.548000000000000000e+03,2.817069741282339557e+00,0.000000000000000000e+00
4.549000000000000000e+03,2.831833520809898808e+00,0.000000000000000000e+00
4.550000000000000000e+03,2.864173228346456490e+00,0.000000000000000000e+00
4.551000000000000000e+03,2.893700787401574992e+00,0.000000000000000000e+00
4.552000000000000000e+03,2.878937007874015741e+00,0.000000000000000000e+00
4.553000000000000000e+03,2.850112485939257478e+00,0.000000000000000000e+00
4.554000000000000000e+03,2.804415073115860579e+00,0.000000000000000000e+00
4.555000000000000000e+03,2.770669291338582862e+00,0.000000000000000000e+00
4.556000000000000000e+03,2.712317210348706542e+00,0.000000000000000000e+00
4.557000000000000000e+03,2.669431946006749268e+00,0.000000000000000000e+00
4.558000000000000000e+03,2.653965129358830222e+00,0.000000000000000000e+00
4.559000000000000000e+03,2.653965129358830222e+00,0.000000000000000000e+00
4.560000000000000000e+03,2.644825646794150664e+00,0.000000000000000000e+00
4.561000000000000000e+03,2.621625421822272095e+00,0.000000000000000000e+00
4.562000000000000000e+03,2.604049493813273219e+00,0.000000000000000000e+00
4.563000000000000000e+03,2.592097862767154037e+00,0.000000000000000000e+00
4.564000000000000000e+03,2.606861642294713288e+00,0.000000000000000000e+00
4.565000000000000000e+03,2.585770528683914549e+00,0.000000000000000000e+00
4.566000000000000000e+03,2.447272215973003373e+00,0.000000000000000000e+00
4.567000000000000000e+03,2.330568053993250732e+00,0.000000000000000000e+00
4.568000000000000000e+03,2.588582677165354173e+00,0.000000000000000000e+00
4.569000000000000000e+03,3.350674915635545759e+00,0.000000000000000000e+00
4.570000000000000000e+03,4.087457817772778057e+00,0.000000000000000000e+00
4.571000000000000000e+03,4.334223847019122999e+00,0.000000000000000000e+00
4.572000000000000000e+03,3.903262092238469982e+00,0.000000000000000000e+00
4.573000000000000000e+03,3.428712035995500784e+00,0.000000000000000000e+00
4.574000000000000000e+03,3.211473565804274344e+00,1.000000000000000000e+00
4.575000000000000000e+03,2.966816647919010119e+00,0.000000000000000000e+00
4.576000000000000000e+03,2.710911136107986508e+00,0.000000000000000000e+00
4.577000000000000000e+03,2.616001124859392402e+00,0.000000000000000000e+00
4.578000000000000000e+03,2.603346456692913424e+00,0.000000000000000000e+00
4.579000000000000000e+03,2.573115860517435127e+00,0.000000000000000000e+00
4.580000000000000000e+03,2.574521934758155162e+00,0.000000000000000000e+00
4.581000000000000000e+03,2.597722159730033731e+00,0.000000000000000000e+00
4.582000000000000000e+03,2.587176602924634583e+00,0.000000000000000000e+00
4.583000000000000000e+03,2.579443194600675060e+00,0.000000000000000000e+00
4.584000000000000000e+03,2.575928008998875196e+00,0.000000000000000000e+00
4.585000000000000000e+03,2.559758155230596355e+00,0.000000000000000000e+00
4.586000000000000000e+03,2.571006749156355298e+00,0.000000000000000000e+00
4.587000000000000000e+03,2.579443194600675060e+00,0.000000000000000000e+00
4.588000000000000000e+03,2.565382452193475604e+00,0.000000000000000000e+00
4.589000000000000000e+03,2.574521934758155162e+00,0.000000000000000000e+00
4.590000000000000000e+03,2.575224971878515401e+00,0.000000000000000000e+00
4.591000000000000000e+03,2.547806524184476729e+00,0.000000000000000000e+00
4.592000000000000000e+03,2.556242969628796491e+00,0.000000000000000000e+00
4.593000000000000000e+03,2.553430821147356422e+00,0.000000000000000000e+00
4.594000000000000000e+03,2.527418447694038228e+00,0.000000000000000000e+00
4.595000000000000000e+03,2.516872890888639080e+00,0.000000000000000000e+00
4.596000000000000000e+03,2.504218222722159659e+00,0.000000000000000000e+00
4.597000000000000000e+03,2.461332958380202385e+00,0.000000000000000000e+00
4.598000000000000000e+03,2.436726659167604225e+00,0.000000000000000000e+00
4.599000000000000000e+03,2.447272215973003373e+00,0.000000000000000000e+00
4.600000000000000000e+03,2.421259842519685179e+00,0.000000000000000000e+00
4.601000000000000000e+03,2.367829021372328313e+00,0.000000000000000000e+00
4.602000000000000000e+03,2.308070866141732402e+00,0.000000000000000000e+00
4.603000000000000000e+03,2.285573678290213628e+00,0.000000000000000000e+00
4.604000000000000000e+03,2.305258717660292334e+00,0.000000000000000000e+00
4.605000000000000000e+03,2.343925759280089949e+00,0.000000000000000000e+00
4.606000000000000000e+03,2.369235095613048347e+00,0.000000000000000000e+00
4.607000000000000000e+03,2.383295838020247359e+00,0.000000000000000000e+00
4.608000000000000000e+03,2.447975253093363168e+00,0.000000000000000000e+00
4.609000000000000000e+03,2.505624296962879693e+00,0.000000000000000000e+00
4.610000000000000000e+03,2.537260967379077581e+00,0.000000000000000000e+00
4.611000000000000000e+03,2.588582677165354173e+00,0.000000000000000000e+00
4.612000000000000000e+03,2.664510686164229369e+00,0.000000000000000000e+00
4.613000000000000000e+03,2.707395950506186644e+00,0.000000000000000000e+00
4.614000000000000000e+03,2.778402699662542386e+00,0.000000000000000000e+00
4.615000000000000000e+03,2.900731158605174276e+00,0.000000000000000000e+00
4.616000000000000000e+03,2.864173228346456490e+00,0.000000000000000000e+00
4.617000000000000000e+03,2.648340832395950528e+00,0.000000000000000000e+00
4.618000000000000000e+03,2.167463442069741397e+00,0.000000000000000000e+00
4.619000000000000000e+03,1.502390326209223748e+00,0.000000000000000000e+00
4.620000000000000000e+03,9.919853768278965589e-01,0.000000000000000000e+00
4.621000000000000000e+03,6.938976377952755792e-01,0.000000000000000000e+00
4.622000000000000000e+03,7.719347581552306048e-01,0.000000000000000000e+00
4.623000000000000000e+03,1.401856017997750392e+00,0.000000000000000000e+00
4.624000000000000000e+03,2.017716535433070835e+00,0.000000000000000000e+00
4.625000000000000000e+03,2.178712035995500784e+00,0.000000000000000000e+00
4.626000000000000000e+03,2.199803149606299080e+00,0.000000000000000000e+00
4.627000000000000000e+03,2.227221597300337308e+00,0.000000000000000000e+00
4.628000000000000000e+03,2.186445444319459863e+00,0.000000000000000000e+00
4.629000000000000000e+03,2.230033745781777377e+00,0.000000000000000000e+00
4.630000000000000000e+03,2.417744656917885315e+00,0.000000000000000000e+00
4.631000000000000000e+03,2.710208098987626713e+00,0.000000000000000000e+00
4.632000000000000000e+03,2.948537682789651448e+00,0.000000000000000000e+00
4.633000000000000000e+03,3.020950506186726781e+00,0.000000000000000000e+00
4.634000000000000000e+03,3.036417322834645827e+00,0.000000000000000000e+00
4.635000000000000000e+03,3.046259842519685179e+00,0.000000000000000000e+00
4.636000000000000000e+03,3.078599550056242862e+00,0.000000000000000000e+00
4.637000000000000000e+03,3.117969628796400272e+00,0.000000000000000000e+00
4.638000000000000000e+03,3.177024746906636832e+00,0.000000000000000000e+00
4.639000000000000000e+03,3.210770528683914549e+00,0.000000000000000000e+00
4.640000000000000000e+03,3.237485939257592982e+00,0.000000000000000000e+00
4.641000000000000000e+03,3.283886389201349676e+00,0.000000000000000000e+00
4.642000000000000000e+03,3.290916760404949404e+00,0.000000000000000000e+00
4.643000000000000000e+03,3.332395950506186644e+00,0.000000000000000000e+00
4.644000000000000000e+03,3.428712035995500784e+00,0.000000000000000000e+00
4.645000000000000000e+03,3.467379077615297955e+00,0.000000000000000000e+00
4.646000000000000000e+03,3.524325084364454241e+00,0.000000000000000000e+00
4.647000000000000000e+03,3.628374578177727905e+00,0.000000000000000000e+00
4.648000000000000000e+03,3.689538807649043850e+00,0.000000000000000000e+00
4.649000000000000000e+03,3.751406074240720034e+00,0.000000000000000000e+00
